timestamp,hour,month,temperature_c,wind_speed_ms,wind_direction_deg,irradiance_w_m2,cloud_fraction,pressure_hpa,load_kw,solar_kw,wind_kw,hour_sin,hour_cos,month_sin,month_cos
2020-08-19 15:00:00,15,8,19.75959101658242,3.961059647130177,316.2348132763934,344.13058850762525,0.6588235294117647,1007.1463327205882,252.5524632799489,33.65408958742363,3.0307712707988204,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388
2020-08-19 16:00:00,16,8,19.052106311274542,4.150987250219081,306.35194769898044,216.78343600217875,0.5294117647058824,1007.0355928308824,243.52012758836358,21.60666730598352,3.848050085232572,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388
2020-08-19 17:00:00,17,8,18.2758088953355,3.3318854846256585,314.82328467977544,75.66196514161226,0.8627450980392157,1007.018959865196,241.3751040340364,7.6981435572342605,0.8655735935659253,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388
2020-08-19 18:00:00,18,8,17.014369949640013,4.313470199804607,316.23547913043154,11.782197644335511,0.9568627450980391,1006.8767830882352,237.28123021767087,1.2141198207940784,4.634323570587011,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
2020-08-19 19:00:00,19,8,15.791045544194276,5.03139356064939,310.58854274616084,0.0,1.0,1007.2330882352941,235.8330873882432,0.0,8.774108025713781,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388
2020-08-19 20:00:00,20,8,14.945208022173745,3.7636649021038826,321.8823516170741,0.0,1.0,1007.2394770220588,221.24386739414544,0.0,2.3070006458734955,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2020-08-19 21:00:00,21,8,13.889541805491774,2.552200993064645,335.9990367216999,0.020916219873365158,1.0,1007.297063112745,208.14373813942976,0.0,0.0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388
2020-08-19 22:00:00,22,8,14.068798588771472,0.6734757287263432,304.94091490265396,0.0013385927287587645,0.996078431372549,1007.6490085784313,201.574640423458,0.0,0.0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388
2020-08-19 23:00:00,23,8,13.931702737247292,1.1012659814783974,280.93613084863057,0.0,0.996078431372549,1007.5563609068627,193.15569583475977,0.0,0.0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388
2020-08-20 00:00:00,0,8,14.32759650735295,0.9150688645813394,333.1720295295444,0.0,0.996078431372549,1007.3267095588235,187.32755613972088,0.0,0.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2020-08-20 01:00:00,1,8,14.229625507429546,0.7018868968931629,347.293979818238,0.0,1.0,1007.5225946691177,182.75371753360113,0.0,0.0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388
2020-08-20 02:00:00,2,8,14.143696504480715,0.7191670016549967,19.764732915439314,0.0,1.0,1007.648703125,185.57762948489255,0.0,0.0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388
2020-08-20 03:00:00,3,8,14.127423095703136,1.1053287078535148,57.882362860548035,0.0,0.996078431372549,1007.5261038602941,184.25746285003353,0.0,0.0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388
2020-08-20 04:00:00,4,8,13.720556401271494,0.5441952292862184,84.70660733463079,11.987418300653596,0.996078431372549,1007.4552711397059,186.507338205064,1.2510301660430592,0.0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2020-08-20 05:00:00,5,8,13.648040651807605,0.46377830482088034,320.47053679642084,23.672739891833473,0.996078431372549,1007.5586259191176,191.30913445467144,2.4677617988734877,0.0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388
2020-08-20 06:00:00,6,8,14.607275270948264,1.0396368939785616,335.99996543227076,63.04381063623366,0.996078431372549,1007.8531479779411,212.6804386461845,6.516778325804285,0.0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388
2020-08-20 07:00:00,7,8,14.800131883808263,0.9421124166735978,350.11693498370437,114.91604858345245,0.9725490196078431,1007.8580879289216,220.00458018376597,11.795385046563853,0.0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388
2020-08-20 08:00:00,8,8,15.338907398897106,0.8677651633061103,331.7632520791992,223.06252507361458,0.9725490196078431,1008.0842380514706,235.79775004926248,22.546302465437556,0.0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2020-08-20 09:00:00,9,8,16.356774902343773,0.7111523488563869,351.5276323237566,448.25753643280217,0.8666666666666667,1008.1792947303921,242.52554277788616,43.86382472181398,0.0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388
2020-08-20 10:00:00,10,8,17.801003489774814,1.5443430939689278,337.41094311726755,498.43099573631537,0.7607843137254902,1008.1396492034313,241.91435578462182,48.17296255430538,0.0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388
2020-08-20 11:00:00,11,8,18.226599599800863,1.7908700831818813,0.0014382480876520276,487.9387175245097,0.7019607843137254,1008.2854708946079,248.15196488640646,47.13982107352894,0.0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388
2020-08-20 12:00:00,12,8,20.879865339690582,2.6045743520152485,0.0006700271042063832,515.6105034041394,0.6274509803921569,1008.2131887254902,254.62383536254208,49.08762683267356,0.0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388
